"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"27","RT @JackyKemigisa: And this happened! but what is wrong with Ugandans? #UGDebate16 cc @BrianMulondo https://t.co/l1OXt7d16c",FALSE,0,NA,2016-02-13 19:54:27,FALSE,NA,"698596115160162305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DCalyne",15,TRUE,FALSE,NA,NA
"28","RT @nbstv: Mabirizi on EAC federation: We can't have it unless we adapt what other countries are doing. We need to restore term limits. #UG‚Ä¶",FALSE,0,NA,2016-02-13 19:54:27,FALSE,NA,"698596115160158209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KanyesigyeJames",29,TRUE,FALSE,NA,NA
"29","RT @SarahKagingo: Pres #Museveni: What is the difference  between present day actors &amp; African chiefs who could not defend us from colonial‚Ä¶",FALSE,0,NA,2016-02-13 19:54:27,FALSE,NA,"698596115034333184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","masdemian",3,TRUE,FALSE,NA,NA
"30","RT @pmwesige: Extra time to @KagutaMuseveni has put holes in the level playing field that Gen. Biraaro talked about at 1st #UGDebate16. $Ug‚Ä¶",FALSE,0,NA,2016-02-13 19:54:27,FALSE,NA,"698596113813794819",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","flobagonza",13,TRUE,FALSE,NA,NA
"31","RT @SMSMediaUganda: Amama - ""I will create a ministry tasked to get market for Ugandan produces everywhere in the world."" #UGDebate16",FALSE,0,NA,2016-02-13 19:54:27,FALSE,NA,"698596112660357120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TransparencyUga",2,TRUE,FALSE,NA,NA
"32","RT @RugyendoQuotes: Of all the moderators, @Joelkibazo . You are my man. Calm and collected but steely @UGPresDebate #UGDebate16",FALSE,0,NA,2016-02-13 19:54:27,FALSE,NA,"698596112412839936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GalaxyFMUg",1,TRUE,FALSE,NA,NA
"33","RT @gaetanokagwa: It's as though Shaka Ssali was stopped from asking Museveni questions and that was the end of the debate! #UGDebate16",FALSE,0,NA,2016-02-13 19:54:26,FALSE,NA,"698596110315741185",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","GeraldOloya",96,TRUE,FALSE,NA,NA
"34","Why do we allow foreign investors to come here and borrow our money for investment? How does that work out?  - Mabreezy #UGDebate16",FALSE,0,NA,2016-02-13 19:54:26,FALSE,NA,"698596107975323649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Phyllees",0,FALSE,FALSE,NA,NA
"35","RT @cobbo3: Hehe. So my brother Shaka Ssali said ""when"" Amama becomes president, not ""if""? #UGDebate16 #UgandaDecides",FALSE,0,NA,2016-02-13 19:54:26,FALSE,NA,"698596107732049920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UsamahMpindi",20,TRUE,FALSE,NA,NA
"36","RT @ahpetite: Why do we allow investors to come and borrow our money to invest in Uganda? - Mabirizi #UGDebate16",FALSE,0,NA,2016-02-13 19:54:26,FALSE,NA,"698596107656568833",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry¬Æ</a>","ThapeloAfrika",3,TRUE,FALSE,NA,NA
"37","RT @EmmaRusto: 1. Before Mabrezzy
2. After Mabrezzy
#UGDebate16 https://t.co/IGANCWAbCa",FALSE,0,NA,2016-02-13 19:54:25,FALSE,NA,"698596107316760576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_D_u_d_u__",35,TRUE,FALSE,NA,NA
"38","@kasujja please tell shaka he came to moderate the debate not to sit and enjoy the cocktail #justsaying #UGDebate16",FALSE,1,"kasujja",2016-02-13 19:54:25,FALSE,"698595390875164674","698596107224535041","15096735","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rachealmire",0,FALSE,FALSE,NA,NA
"39","He seemed biased, #UGDebate16 https://t.co/Mri0XDBDil https://t.co/AFJnkKE1rJ",FALSE,0,NA,2016-02-13 19:54:25,FALSE,NA,"698596107174154241",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Edokucm",0,FALSE,FALSE,NA,NA
"40","RT @HadeKal: #UGDebate16 Only Mabirizi can deliver his point in 2min. N that's it",FALSE,0,NA,2016-02-13 19:54:25,FALSE,NA,"698596107169861632",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Iamkarim_De_Ox",1,TRUE,FALSE,NA,NA
"41","RT @Ruthaine: LMAO! Ugandans !!!!!  The Amama pose. #UGDebate16 https://t.co/Kt57KPrXMa",FALSE,0,NA,2016-02-13 19:54:25,FALSE,NA,"698596105676857344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ClaretBaraba",116,TRUE,FALSE,NA,NA
"42","@AbedBwanika One billion dollar can be a good asset for Uganda #UGDebate16",FALSE,0,"AbedBwanika",2016-02-13 19:54:25,FALSE,NA,"698596104028471296","4102740016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Malinga_",0,FALSE,FALSE,NA,NA
"43","RT @pearlharbour7: Btw sevo Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç.  If everything fails.. They should just ask him WHY HAVE YOU REFUSED TO LEAVE POWER??!  and we call it a da‚Ä¶",FALSE,0,NA,2016-02-13 19:54:25,FALSE,NA,"698596103919443968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MBladNorris",36,TRUE,FALSE,NA,NA
"44","But why isn't @AbedBwanika in government already? Am impressed. #UGDebate16",FALSE,0,NA,2016-02-13 19:54:24,FALSE,NA,"698596103143493632",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","bssennoga",0,FALSE,FALSE,NA,NA
"45","RT @UGForrestGUMP: NRM forced Mabreezy to come to the debate just to stop M7 from dosing off #UGDebate16",FALSE,0,NA,2016-02-13 19:54:24,FALSE,NA,"698596101830676482",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Zkansiime",3,TRUE,FALSE,NA,NA
"46","RT @asmali77: When #Museveni talks about 1986 and half the population were not even born! #UGDebate16 https://t.co/i3N7mH2A80",FALSE,0,NA,2016-02-13 19:54:24,FALSE,NA,"698596101822091264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imBarasa",10,TRUE,FALSE,NA,NA
"47","@UGDebate16 Well said Mr. Bwanika about the people in the diaspora, they need a special ministry",FALSE,0,"Ugdebate16",2016-02-13 19:54:24,FALSE,NA,"698596101595795460","3524724556","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","PNvigyi",0,FALSE,FALSE,NA,NA
"48","RT @ntvuganda: .@MabiriziEJ on Investment &amp; Trade: There's a need for our taxes to reduce in order to allow for investment in Uganda. #UGDe‚Ä¶",FALSE,0,NA,2016-02-13 19:54:24,FALSE,NA,"698596101394460681",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BeckyJuna",12,TRUE,FALSE,NA,NA
"49","RT @fsnakazibwe: Mabiriizi is magical....he has successfully helped the president laugh amidst tension...not once, not twice #UGDebate16",FALSE,0,NA,2016-02-13 19:54:24,FALSE,NA,"698596099758673921",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","NotCalled_Aswad",10,TRUE,FALSE,NA,NA
"50","i remember in Primary school elections ''i am  going to buy all of you eats at breaktime '' #UGDebate16",FALSE,0,NA,2016-02-13 19:54:24,FALSE,NA,"698596099678928896",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","muyomba_edmond",0,FALSE,FALSE,NA,NA
"51","RT @ntvuganda: .@baryamureeba:We still sign hardcopy documents at the airport. 
Our embassies need to make sure these ambassadors are empow‚Ä¶",FALSE,0,NA,2016-02-13 19:54:23,FALSE,NA,"698596098366185472",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","PeterFr43417414",15,TRUE,FALSE,NA,NA
"52","RT @cobbo3: Hehe. So my brother Shaka Ssali said ""when"" Amama becomes president, not ""if""? #UGDebate16 #UgandaDecides",FALSE,0,NA,2016-02-13 19:54:23,FALSE,NA,"698596097992826881",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","dkahindi",20,TRUE,FALSE,NA,NA
"53","RT @jkkarungi: #UGDebate16 but the moderators are openly laughing at mabirizi. U wait he shall refuse to show up for elections.",FALSE,0,NA,2016-02-13 19:54:23,FALSE,NA,"698596097556672512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wtensi",20,TRUE,FALSE,NA,NA
"54","RT @nbstv: Barymureeba: Issue of migration is about having clear laws. When you're a migrant, what r your rights? #UGDebate16 https://t.co/‚Ä¶",FALSE,0,NA,2016-02-13 19:54:23,FALSE,NA,"698596097422397440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KanyesigyeJames",7,TRUE,FALSE,NA,NA
"55","RT @nbstv: Besigye: How will we integrate when don't even have a common language? Focus shld be on integration of our ppl instead of govts ‚Ä¶",FALSE,0,NA,2016-02-13 19:54:23,FALSE,NA,"698596097380499457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KanyesigyeJames",9,TRUE,FALSE,NA,NA
"56","RT @observerug: Mabirizi says the high taxes in Uganda can't attract investment #UGDebate16",FALSE,0,NA,2016-02-13 19:54:23,FALSE,NA,"698596097225318400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","olukha",3,TRUE,FALSE,NA,NA
"57","RT @DailyMonitor: ""Why do we allow investors to come in here to borrow our money and then invest it here"" @MabiriziEJ #UGDebate16",FALSE,0,NA,2016-02-13 19:54:23,FALSE,NA,"698596095702781952",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","UGDebate",10,TRUE,FALSE,NA,NA
"58","An old man from Mbale told me that during Obote's regime the health facility was top-notch. But now... #UGDebate16 #UgandaDecides",FALSE,0,NA,2016-02-13 19:54:22,FALSE,NA,"698596094972989441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BenjaahEdwards",0,FALSE,FALSE,NA,NA
"59","RT @therisingpage: #UGDebate16 
Question: is the EAC important?
Mabirizi: Remove term limits.  
YK: https://t.co/T58GS34ZaE",FALSE,0,NA,2016-02-13 19:54:22,FALSE,NA,"698596094817730560",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","thekerororist",21,TRUE,FALSE,NA,NA
"60","Mabirizi right on keeping track of Ugandans in diaspora. #UGDebate16",FALSE,0,NA,2016-02-13 19:54:22,FALSE,NA,"698596094649847808",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","natulex",0,FALSE,FALSE,NA,NA
"61","Baryamureba is wrong. Tanzania, not Uganda, is now Kenya's largest trading partner in East Africa. #UGDebate16 #UgandaDecides",FALSE,0,NA,2016-02-13 19:54:22,FALSE,NA,"698596094503157761",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FaroukTwesigye",0,FALSE,FALSE,NA,NA
"62","I would like to thank @AbedBwanika for clearly reading the understanding the #NRMManifesto in regards to electricity generation #UGDebate16",FALSE,0,NA,2016-02-13 19:54:22,FALSE,NA,"698596092842283009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","khanbakshi911",0,FALSE,FALSE,NA,NA
"63","RT @ULKampala: Bwanika is that kid in school that asked for exams when the teacher said you could go home #UGDebate16",FALSE,0,NA,2016-02-13 19:54:22,FALSE,NA,"698596092540272641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Edokucm",9,TRUE,FALSE,NA,NA
"64","RT @nbstv: Mbabazi: Problem of Uganda is that we are not producing enough despite being endowed with good climate #UGDebate16 https://t.co/‚Ä¶",FALSE,0,NA,2016-02-13 19:54:22,FALSE,NA,"698596092443815937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KanyesigyeJames",18,TRUE,FALSE,NA,NA
"65","Good point by #AbedBwanika on tracking and harnessing potential of Ugandans in the diaspora #UGDebate16",FALSE,0,NA,2016-02-13 19:54:22,FALSE,NA,"698596092099821568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","suemuhereza",0,FALSE,FALSE,NA,NA
"66","Kenyans are smart people #UGDebate16",FALSE,0,NA,2016-02-13 19:54:21,FALSE,NA,"698596089205805056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmitoJan",0,FALSE,FALSE,NA,NA
"67","RT @BigEyeUG: Judges reaction to Mabirizi's answers. #UgDebate16 https://t.co/gvXsviUR9L",FALSE,0,NA,2016-02-13 19:54:21,FALSE,NA,"698596086877974529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","boy_fishy_andre",17,TRUE,FALSE,NA,NA
"68","Am seconding a coalition; all these guys have great ideas #UGDebate16",FALSE,0,NA,2016-02-13 19:54:20,FALSE,NA,"698596085661622272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ykayiwa",0,FALSE,FALSE,NA,NA
"69","RT @mbwenu_nyowe: Trust Sevo to take control of the debate #topowa #UGDebate16",FALSE,0,NA,2016-02-13 19:54:20,FALSE,NA,"698596085317689345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karemente",2,TRUE,FALSE,NA,NA
"70","RT @RugyendoQuotes: Its difficult to enter a debate with @KagutaMuseveni on intergration, security and economy @UGPresDebate #UGDebate16",FALSE,0,NA,2016-02-13 19:54:20,FALSE,NA,"698596085242195968",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","franksab",11,TRUE,FALSE,NA,NA
"71","@AbedBwanika Now I know someone is tweeting on his behalf #UGDebate16",FALSE,0,"AbedBwanika",2016-02-13 19:54:20,FALSE,"698595526917427200","698596084831096832","4102740016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","askvicent",0,FALSE,FALSE,NA,NA
"72","We don't know who the Ugandans in the diaspora  are yet they contribute over 1Billion dollars to the economy.  #UGDebate16",FALSE,0,NA,2016-02-13 19:54:20,FALSE,NA,"698596084004823040",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","xrated256",0,FALSE,FALSE,NA,NA
"73","We don't know who the Ugandans in the diaspora  are yet they contribute over 1Billion dollars to the economy.  #UGDebate16",FALSE,0,NA,2016-02-13 19:54:20,FALSE,NA,"698596083950362624",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","news24Ug",0,FALSE,FALSE,NA,NA
"74","RT @nbstv: MT @mildredtuhaise: Mbabazi: Our flagship programme in the manifesto is the Advanced Sub-county Model #UGDebate16 #UgandaDecides",FALSE,0,NA,2016-02-13 19:54:19,FALSE,NA,"698596081949659136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KanyesigyeJames",4,TRUE,FALSE,NA,NA
"75","RT @andrewkabuura: Moderator: How do we stop regional insecurity?

Kyalya; We pray to God. The people of Busoga know this.

#UgDebate16",FALSE,0,NA,2016-02-13 19:54:19,FALSE,NA,"698596080624259073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DolibondoUg",27,TRUE,FALSE,NA,NA
"76","RT @NSsebagala: We even produce liham cola from joli jus

 #UGDebate16 
 #steadyProgress",FALSE,0,NA,2016-02-13 19:54:19,FALSE,NA,"698596080624254976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ssewaalinathan",5,TRUE,FALSE,NA,NA
"77","Waiting do the part where the candidates ask themselves questions. Best part of the debate ever #UGDebate16",FALSE,0,NA,2016-02-13 19:54:19,FALSE,NA,"698596080259358720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","angella_kiyai",0,FALSE,FALSE,NA,NA
"78","He seemed biased, #UGDebate16 https://t.co/Mri0XDBDil",FALSE,0,NA,2016-02-13 19:54:19,FALSE,NA,"698596079818907648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Edokucm",0,FALSE,FALSE,NA,NA
"79","""A minister of state under the foreign affairs incharge of the diaspora."" Bwanika #UGDebate16 #UgandaDecides",FALSE,0,NA,2016-02-13 19:54:19,FALSE,NA,"698596078527107072",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry¬Æ</a>","TGE4uganda",0,FALSE,FALSE,NA,NA
"80","RT @pearlharbour7: Btw sevo Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç.  If everything fails.. They should just ask him WHY HAVE YOU REFUSED TO LEAVE POWER??!  and we call it a da‚Ä¶",FALSE,0,NA,2016-02-13 19:54:19,FALSE,NA,"698596078468395008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pertel_lowie",36,TRUE,FALSE,NA,NA
"81","RT @SMSMediaUganda: Mabirizi - ""Why do we allow investors to come here, borrow our money to invest in our country. How does that happen?"" #‚Ä¶",FALSE,0,NA,2016-02-13 19:54:18,FALSE,NA,"698596077738586114",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shaban_T_Sengz",2,TRUE,FALSE,NA,NA
"82","""When politicians are campaigning, they campaign in poetry"" ~ Shaka Ssali #UGDebate16 https://t.co/cZ7RXZduQf",FALSE,0,NA,2016-02-13 19:54:18,FALSE,NA,"698596077730185216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","T17Omoko",0,FALSE,FALSE,NA,NA
"83","Some people just hate Museveni and are twisting everything and attacking pointless things just because he's 'owning' the debate. #UGDebate16",FALSE,0,NA,2016-02-13 19:54:18,FALSE,NA,"698596076526432257",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Twesije",0,FALSE,FALSE,NA,NA
"84","RT @SarahKagingo: Lol! Candidate Mabirizi: ""There's a need for our taxes to reduce a bit in order to allow more trade and investment in Uga‚Ä¶",FALSE,0,NA,2016-02-13 19:54:18,FALSE,NA,"698596075389722624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PhionaNyamutoro",1,TRUE,FALSE,NA,NA
