"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"15","I agree, pace too slow
Hopefully the youths don't switch off #UgandaDecides #UGDebate16 ... https://t.co/VuYXmkzCtJ",FALSE,0,NA,2016-02-13 18:44:12,FALSE,NA,"698578436894363650",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KMNoah",0,FALSE,FALSE,NA,NA
"16","There is always that student who makes a late entry into the examination room with all sorts of excuses. #AskMabirizi #UGDebate16",FALSE,0,NA,2016-02-13 18:44:12,FALSE,NA,"698578436395290626",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RuthKiN",0,FALSE,FALSE,NA,NA
"17","RT @irc_uganda: The way to go is to have our own African criminal Court, M7
#UGDebate16 #UgandaDecides",FALSE,0,NA,2016-02-13 18:44:12,FALSE,NA,"698578435975860226",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KanyesigyeJames",1,TRUE,FALSE,NA,NA
"18","Waiting for Sheebah Karungi's FORMATION via  #UGDebate16 commercial break, just like Super Bowl.",FALSE,0,NA,2016-02-13 18:44:12,FALSE,NA,"698578435862634496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mpozii",0,FALSE,FALSE,NA,NA
"19","RT @newvisionwire: Bwanika: we can't solve terrorism issues using guns.  #UGDebate16",FALSE,0,NA,2016-02-13 18:44:12,FALSE,NA,"698578435816493056",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","PScylar",7,TRUE,FALSE,NA,NA
"20","RT @AishaSports: Pat yourselves on the back! #UGDebate16 trending worldwide! @nbstv #UgandaDecides https://t.co/1HE6pMeala",FALSE,0,NA,2016-02-13 18:44:11,FALSE,NA,"698578432502972418",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","inakitto",7,TRUE,FALSE,NA,NA
"21","RT @AnneMugisha: Is it me or is this #UGDebate16 turning out to be exceptionally boring?  Expectations were too high perhaps???  Let's see ‚Ä¶",FALSE,0,NA,2016-02-13 18:44:11,FALSE,NA,"698578432217718784",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","mwajaabu",4,TRUE,FALSE,NA,NA
"22","RT @rwastah: Candidate Museveni is just excellent at debate. #UGDebate16",FALSE,0,NA,2016-02-13 18:44:11,FALSE,NA,"698578431051755520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KisikiDeborah",4,TRUE,FALSE,NA,NA
"23","RT @mpozii: It's always nice seeing people talk about the Pull Out game. Even the Pope in the Vatican is nodding in approval.  #UGDebate16",FALSE,0,NA,2016-02-13 18:44:11,FALSE,NA,"698578429751533569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","m_braq91",1,TRUE,FALSE,NA,NA
"24","RT @JMNkangi: Excessive militarization of politics - where you have achieved peace &amp; have functioning pillars of state democ can thrive. #U‚Ä¶",FALSE,0,NA,2016-02-13 18:44:10,FALSE,NA,"698578427323015168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaoMbabazi",4,TRUE,FALSE,NA,NA
"25","RT @kampalaserena: Beat the traffic and queues with some early sundowners at the #MistBar before the #UGDebate16 #UgandaDecides https://t.c‚Ä¶",FALSE,0,NA,2016-02-13 18:44:10,FALSE,NA,"698578424663769089",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","john1966olsen",2,TRUE,FALSE,NA,NA
"26","RT @niklauskk: Wheres @kasujja when you need him. These moderators are holding back! #UGDebate16",FALSE,0,NA,2016-02-13 18:44:09,FALSE,NA,"698578423195770881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trinsila2",5,TRUE,FALSE,NA,NA
"27","Pull out of ICC bcz of bias and unseriousness,like yesterday....this aint fiction  #UGDebate16#ugdecides#",FALSE,0,NA,2016-02-13 18:44:09,FALSE,NA,"698578422734442497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mbekekaz",0,FALSE,FALSE,NA,NA
"28","Check out this real-time Twitter Sentiment Analysis showing what Tweeps feel about #Ugdecides https://t.co/qwui5VriSN #UGDebate16",FALSE,0,NA,2016-02-13 18:44:09,FALSE,NA,"698578422688309249",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Dignited",0,FALSE,FALSE,NA,NA
"29","#UGdebate16 I am missing nancy and kaduna already! Their follow qns put candidates on the spot, something the candidates shd be doing!",FALSE,0,NA,2016-02-13 18:44:09,FALSE,NA,"698578421979488256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","walusad",0,FALSE,FALSE,NA,NA
"30","RT @AishaSports: Incase first half all you heard was ...blah blah blah..worry not! Mabreezy to the rescue!.. #UGDebate16 #UgandaDecides",FALSE,0,NA,2016-02-13 18:44:09,FALSE,NA,"698578420469514241",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","b_guilbert",1,TRUE,FALSE,NA,NA
"31","#UGDebate16 Mugabe's ideas can't be so different from #Museveni #ICC  if u know what I mean",FALSE,0,"OfficialDadyJ",2016-02-13 18:44:08,FALSE,"698578039697973249","698578419882270720","1028468707","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OfficialDadyJ",0,FALSE,FALSE,NA,NA
"32","@KagutaMuseveni: The ICC is not serious. It is partisan, it is biased. It is not serious  #UGDebate16 #UgandaDecides",FALSE,0,"KagutaMuseveni",2016-02-13 18:44:08,FALSE,NA,"698578419362177024","126955629","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CynthiaNyamai",0,FALSE,FALSE,NA,NA
"33","RT @OpiyoOloya: #UGDebate16 #UgandaDecides I salute Dr. Bwanika for recognizing work well done by UPDF in Somalia, well done",FALSE,0,NA,2016-02-13 18:44:08,FALSE,NA,"698578418435289088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wabwire1",9,TRUE,FALSE,NA,NA
"34","RT @Murorwa: They told us it wasn't Zabuloni but the beer in him that killed the wanainchi. We shot those boys... lol Kyoka Mr  President #‚Ä¶",FALSE,0,NA,2016-02-13 18:44:08,FALSE,NA,"698578417541910529",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","ken_owa_mbarara",1,TRUE,FALSE,NA,NA
"35","RT @SMSMediaUganda: Bwanika says we should go into it alone, though - ""You can not solve issues of terrorism using a gun only."" #UGDebate16",FALSE,0,NA,2016-02-13 18:44:08,FALSE,NA,"698578417151799297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ssendijjahd",1,TRUE,FALSE,NA,NA
"36","RT @eomongin: The Leopard is relaxed while lecturing other candidates. #UGDebate16 https://t.co/VoKImYT8Yx",FALSE,0,NA,2016-02-13 18:44:08,FALSE,NA,"698578416182915072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","njooro",1,TRUE,FALSE,NA,NA
"37","RT @MabiriziEJ: The #UGDebate16 organizers have denied me access to the debating hall. They say I will enter during the break. #UgandaDecid‚Ä¶",FALSE,0,NA,2016-02-13 18:44:07,FALSE,NA,"698578415687958528",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","DTwesiga",21,TRUE,FALSE,NA,NA
"38","Am loving this debate for sure #UGDebate16",FALSE,1,NA,2016-02-13 18:44:07,FALSE,NA,"698578415604125696",NA,"<a href=""http://www.dreamdevelopment.be"" rel=""nofollow"">MeTweets for Windows Phone</a>","shabasarah",0,FALSE,FALSE,NA,NA
"39","Using the breaks to charge the phones

So that you don't miss a moment of this #UGDebate16 twitter takeover",FALSE,0,NA,2016-02-13 18:44:07,FALSE,NA,"698578415314726912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jhuli_8",0,FALSE,FALSE,NA,NA
"40","Should we expect @MabiriziEJ in the second round of the #UGDebate16?",FALSE,0,NA,2016-02-13 18:44:07,FALSE,NA,"698578415075590145",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SrgPius",0,FALSE,FALSE,NA,NA
"41","@zsamm its not a debate. Its a talk and sharing ideas #UGdebate16",FALSE,0,"zsamm",2016-02-13 18:44:07,FALSE,"698577604014665729","698578414274527232","40844418","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gnayeunie",0,FALSE,FALSE,NA,NA
"42","RT @GeorgeWKiwanuka: Bwanika accuses ICC to be a tool used by the West against Africa #UgDebate16 @Infoholix256",FALSE,0,NA,2016-02-13 18:44:07,FALSE,NA,"698578412047376384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StigaTown",2,TRUE,FALSE,NA,NA
"43","These @KagutaMuseveni bu-minutes &amp; seconds being left behind, might they be added on to the end like they were banked? #UGdebate16 ;-)",FALSE,0,NA,2016-02-13 18:44:06,FALSE,NA,"698578411678232576",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","skaheru",0,FALSE,FALSE,NA,NA
"44","RT @Dkateizi: #UGDebate16 Kyalya must be saying where is my mabirizi when u need him so I don't look the worst",FALSE,0,NA,2016-02-13 18:44:06,FALSE,NA,"698578411615178752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JurassicPatt",5,TRUE,FALSE,NA,NA
"45","Mabirizi should come add some humor to this debate thats more of a seminer..#UGDebate16",FALSE,0,NA,2016-02-13 18:44:06,FALSE,NA,"698578411091009536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kamanda_dauda",0,FALSE,FALSE,NA,NA
"46","RT @amgodiva: The PanAfrican rhetoric is nice but U ratified the statute. Stand by it or tell us, in detail, why you think that was a mista‚Ä¶",FALSE,0,NA,2016-02-13 18:44:06,FALSE,NA,"698578410889678849",NA,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume¬†for¬†Android</a>","Liviebb",8,TRUE,FALSE,NA,NA
"47","Am I the only one missing @kacungira and @kasujja as #UGDebate16 moderators?",FALSE,0,NA,2016-02-13 18:44:06,FALSE,NA,"698578409325248513",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Banamutibwa",0,FALSE,FALSE,NA,NA
"48","RT @KalShalom: Smooth talker @AmamaMbabazi #UGDebate16",FALSE,0,NA,2016-02-13 18:44:06,FALSE,NA,"698578408209571841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","felixSirMrSir",1,TRUE,FALSE,NA,NA
"49","But what does it mean to deal with impunity on own terms @KagutaMuseveni Includes tolerating it for thirty years? #UGDebate16 @hrapf_uganda",FALSE,0,NA,2016-02-13 18:44:06,FALSE,NA,"698578407869845504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Patienceakumu",0,FALSE,FALSE,NA,NA
"50","RT @observerug: Museveni says it was mistake for Africa to deal with the International Criminal Court which has a different agenda #UGDebat‚Ä¶",FALSE,0,NA,2016-02-13 18:44:05,FALSE,NA,"698578407001436160",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Emma_the_Dj",1,TRUE,FALSE,NA,NA
"51","RT @miss__rizzy: President @KagutaMuseveni proposes an African court as alternative to ICC. But this already exists &amp;has limited power #UGD‚Ä¶",FALSE,0,NA,2016-02-13 18:44:05,FALSE,NA,"698578406716350464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NakalanziD",2,TRUE,FALSE,NA,NA
"52","Watching a debate without #mabirizi is like watching pornÌÆ∏ÌΩíÌÆ∏ÌΩíÌÆ∏ÌΩí without volume #UgDecides #UgDebate16",FALSE,0,NA,2016-02-13 18:44:05,FALSE,NA,"698578406435397632",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","kheno1",0,FALSE,FALSE,NA,NA
"53","RT @AnneMugisha: KB tells personal story and connects with audience on torment caused by election rigging and M7 bush war-On Point #UgandaD‚Ä¶",FALSE,0,NA,2016-02-13 18:44:05,FALSE,NA,"698578405864972289",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iŒüS</a>","bobby360",10,TRUE,FALSE,NA,NA
"54","RT @SolomonSerwanjj: @KagutaMuseveni says Africa should get out of the ICC. Calls for the establishment of the African Criminal Court. #UGD‚Ä¶",FALSE,0,NA,2016-02-13 18:44:05,FALSE,NA,"698578405776826368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","visiblepolls",2,TRUE,FALSE,NA,NA
"55","RT @cobbo3: @KagutaMuseveni is actually observing time at #UGDebate16 which he doesn't even do at the UN or AU. Good #UgandaDecides",FALSE,0,NA,2016-02-13 18:44:05,FALSE,NA,"698578404967366656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oquidave",61,TRUE,FALSE,NA,NA
"56","RT @Kalinaki: @KagutaMuseveni makes important point @ #UGDebate16 about seeing Uganda as it is, not as it should be. Unfortunately I think ‚Ä¶",FALSE,0,NA,2016-02-13 18:44:05,FALSE,NA,"698578404438839296",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","goonerette_88",19,TRUE,FALSE,NA,NA
"57","RT @amgodiva: The PanAfrican rhetoric is nice but U ratified the statute. Stand by it or tell us, in detail, why you think that was a mista‚Ä¶",FALSE,0,NA,2016-02-13 18:44:04,FALSE,NA,"698578401607741447",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rutatiina",8,TRUE,FALSE,NA,NA
"58","RT @NRMOnline: @KagutaMuseveni: In Uganda we don't accept impunity, we follow the rule of law. #UGDebate16",FALSE,0,NA,2016-02-13 18:44:04,FALSE,NA,"698578401439956992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NrmYouthleague",3,TRUE,FALSE,NA,NA
"59","RT @SusanEckey: #UGDebate16 @NorwayMFA Woman candidate in natl dress in barkcloth w @SwedEnvoyUganda @EUAmbSchmidt https://t.co/MWXLgtlIKd",FALSE,0,NA,2016-02-13 18:44:04,FALSE,NA,"698578401402208257",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AmbassadorLena",3,TRUE,FALSE,NA,NA
"60","RT @newvisionwire: Kyalya: we don't need western powers to sort issues that we can sort ourselves, they don't have to Kill our Gaddafi for ‚Ä¶",FALSE,0,NA,2016-02-13 18:44:03,FALSE,NA,"698578398151581700",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","BaziraWilson",22,TRUE,FALSE,NA,NA
"61","Retweeted Andrew M. Mwenda (@AndrewMwenda):

#UGDebate16 Bwanika has made the most bold and progressive statement... https://t.co/iyBrHNwMJB",FALSE,0,NA,2016-02-13 18:44:03,FALSE,NA,"698578396603924480",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Ibrah_MUBIRU",0,FALSE,FALSE,NA,NA
"62","The #UGDebate16 is going down in style. https://t.co/oGGOE4NKs8",FALSE,0,NA,2016-02-13 18:44:02,FALSE,NA,"698578393852411904",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","odurochan",0,FALSE,FALSE,NA,NA
"63","RT @deusdeditdossan: President museveni: it is not Zabuloni who killed the wanainchi bt the beer inside him.
@NinyeTabz 
@HMwebesa 
@Kigozi‚Ä¶",FALSE,0,NA,2016-02-13 18:44:02,FALSE,NA,"698578392749367297",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kirungaj",4,TRUE,FALSE,NA,NA
"64","RT @AndrewMwenda: #UGDebate16 Bwanika has made the most bold and progressive statement about the ICC. That court is a threat to our stabili‚Ä¶",FALSE,0,NA,2016-02-13 18:44:01,FALSE,NA,"698578390660603908",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Ibrah_MUBIRU",43,TRUE,FALSE,NA,NA
"65","Mabirizi was delayed by the crowds of his fans who were waiting for him on the way. But he will enter after the commercial break #UgDebate16",FALSE,0,NA,2016-02-13 18:44:01,FALSE,NA,"698578390614482944",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Nasatushabe",0,FALSE,FALSE,NA,NA
"66","RT @sabr_808: But M7 is smart....... 
JisaasÌ†ΩÌπÜÌ†ºÌøªÌ†ΩÌπÜÌ†ºÌøª

#UGDebate16",FALSE,0,NA,2016-02-13 18:44:01,FALSE,NA,"698578389528154112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IBatambuze",2,TRUE,FALSE,NA,NA
"67","It's always leaders who violate human rights that are against having the ICC #UGDEBATE16 #UgandaDecides",FALSE,0,NA,2016-02-13 18:44:01,FALSE,NA,"698578388534087681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kawuma",0,FALSE,FALSE,NA,NA
"68","M7 is hates impunity but thinks ICC  have 'an agenda.' You don't say! He has a funny way of showing his contempt for impunity! #UGDebate16",FALSE,0,NA,2016-02-13 18:44:00,FALSE,NA,"698578386386620416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pesh_em",0,FALSE,FALSE,NA,NA
"69","RT @AndrewMwenda: #UGDebate16 Bwanika has made the most bold and progressive statement about the ICC. That court is a threat to our stabili‚Ä¶",FALSE,0,NA,2016-02-13 18:44:00,FALSE,NA,"698578386063646721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WKeere",43,TRUE,FALSE,NA,NA
"70","RT @Ugaman01: It seems @KagutaMuseveni is more time cautious as he has beaten time so far and driven all his points Home. #UGDebate16",FALSE,0,NA,2016-02-13 18:44:00,FALSE,NA,"698578385879044099",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","felixSirMrSir",8,TRUE,FALSE,NA,NA
"71","#UGDebate16 @UGPresDebate if you can't beat Museveni,join him",FALSE,1,NA,2016-02-13 18:44:00,FALSE,NA,"698578383765118976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JamesKasozi",1,FALSE,FALSE,NA,NA
"72","I wish AU had more credibility to begin with. #UGDebate16  https://t.co/mpAPYr7MXN",FALSE,0,NA,2016-02-13 18:43:59,FALSE,NA,"698578382389407744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nevender",0,FALSE,FALSE,NA,NA
"73","RT @RosebellK: Somalis will build Somalia not Ugandans. We need to put a time limit to these operations. - @BenonBiraaro #UGDebate16",FALSE,0,NA,2016-02-13 18:43:59,FALSE,NA,"698578382360068096",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","katsdensberg",19,TRUE,FALSE,NA,NA
"74","@AndrewMwenda  The biggest threats to the sovereignty of the people in poor societies are their autocrats and kleptocrats! #UGDebate16",FALSE,0,"AndrewMwenda",2016-02-13 18:43:59,FALSE,"698576101598236672","698578380078366720","96941094","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RMKavuma",0,FALSE,FALSE,NA,NA
"75","RT @JoelSsenyonyi: Joseph Mabirizi is in the house,he'll come on stage after the first break which is coming up shortly @ntvuganda  #UGDeba‚Ä¶",FALSE,0,NA,2016-02-13 18:43:59,FALSE,NA,"698578379503702016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joanmenah",54,TRUE,FALSE,NA,NA
"76","Mabilizi after the break, I can't wait #UGDebate16",FALSE,0,NA,2016-02-13 18:43:58,FALSE,NA,"698578377863729152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","e_kiryama",0,FALSE,FALSE,NA,NA
"77","Gen.Museveni is very decent tonight. He's not calling names and he's respecting the moderators. Winning many over! #UGDebate16",FALSE,0,NA,2016-02-13 18:43:58,FALSE,NA,"698578377444343813",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarkRuhindi",0,FALSE,FALSE,NA,NA
"78","#OlaraOtunu thinks #Kyalya is dressed like a witchdoctor #UGDebate16 #UgandaDecides https://t.co/YzDcwZjQ1Q",FALSE,0,NA,2016-02-13 18:43:58,FALSE,NA,"698578377373020160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HowweEnt",0,FALSE,FALSE,NA,NA
"79","I do like the idea of an African Criminal Court though. Tubonga namwe on that @AbedBwanika + @KagutaMuseveni Ì†ΩÌ±åÌ†ΩÌπÜ #UGDebate16 #UgandaDecides",FALSE,0,NA,2016-02-13 18:43:58,FALSE,NA,"698578375120707584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EyeRainVerses",0,FALSE,FALSE,NA,NA
"80","RT @RedPepperUG: The ICC is not serious, it's biased and partisan - Museveni #UGDebate16  #UgandaDecides",FALSE,0,NA,2016-02-13 18:43:58,FALSE,NA,"698578374508343296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChrisHowles",8,TRUE,FALSE,NA,NA
"81","RT @lydmirembe: @KagutaMuseveni says Uganda should be out of the ICC. He agrees with #bwanika on that one #UGDebate16",FALSE,0,NA,2016-02-13 18:43:58,FALSE,NA,"698578374285983744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AgabamikAgaba",2,TRUE,FALSE,NA,NA
"82","Yo! Someone at Serena tell Kyaalya not to warn Mabreezy about the hotness of the qns! Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç
#UGDebate16",FALSE,0,NA,2016-02-13 18:43:57,FALSE,NA,"698578373585596416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WALI_MART",0,FALSE,FALSE,NA,NA
"83","RT @Sambannz: Am beginning to think one of the Terms&amp;Conditions set by President M7 camp was for him not to be Questioned by Shaka.#UGDebat‚Ä¶",FALSE,0,NA,2016-02-13 18:43:57,FALSE,NA,"698578371291279361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ronahkk",6,TRUE,FALSE,NA,NA
